age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
47.300000000000004, Private, Some-college,11.0, Separated, Prof-specialty, Unmarried, White, Female,0.0,0.0,44.0, United-States, <=50K
22.0, ?, Some-college,11.0, Never-married, ?, Own-child, White, Female,0.0,0.0,49.50000000000001, United-States, >50K
34.1, Private, 10th,6.6000000000000005, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
29.700000000000003, Private, Bachelors,14.3, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,44.0, Poland, <=50K
22.0, Private, Some-college,11.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,2.2, United-States, >50K
39.6, Private, Masters,15.400000000000002, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, <=50K
33.0, Private, Some-college,11.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,22.0, United-States, <=50K
22.0, Private, Some-college,11.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,14.3, United-States, >50K
45.1, Private, Some-college,11.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,44.0, United-States, <=50K
44.0, Local-gov, HS-grad,9.9, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0.0,0.0,44.0, United-States, <=50K
42.900000000000006, Private, Assoc-voc,12.100000000000001, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
63.800000000000004, Private, HS-grad,9.9, Widowed, Craft-repair, Unmarried, White, Male,9475.400000000001,0.0,57.2, Mexico, >50K
70.4, Private, Some-college,11.0, Widowed, Sales, Not-in-family, White, Female,0.0,0.0,44.0, United-States, <=50K
55.00000000000001, Self-emp-not-inc, HS-grad,9.9, Married-civ-spouse, Exec-managerial, Husband, White, Male,8456.800000000001,0.0,55.00000000000001, United-States, >50K
38.5, Private, Some-college,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,66.0, United-States, <=50K
27.500000000000004, Private, Prof-school,16.5, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,33.0, United-States, <=50K
55.00000000000001, Private, Assoc-voc,12.100000000000001, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, >50K
40.7, Private, HS-grad,9.9, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,44.0, United-States, <=50K
59.400000000000006, Private, Assoc-acdm,13.200000000000001, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,49.50000000000001, United-States, <=50K
38.5, Private, Some-college,11.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,4298.8,0.0,29.700000000000003, United-States, <=50K
28.6, ?, Bachelors,14.3, Never-married, ?, Unmarried, White, Female,0.0,0.0,11.0, United-States, >50K
18.700000000000003, ?, 10th,6.6000000000000005, Never-married, ?, Other-relative, White, Male,0.0,0.0,13.200000000000001, United-States, >50K
27.500000000000004, Private, 10th,6.6000000000000005, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
47.300000000000004, Local-gov, Some-college,11.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,18.700000000000003, United-States, <=50K
51.7, ?, Bachelors,14.3, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,19.8, United-States, <=50K
53.900000000000006, Private, 12th,8.8, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,38.5, United-States, <=50K
49.50000000000001, Private, HS-grad,9.9, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,44.0, United-States, <=50K
47.300000000000004, Self-emp-not-inc, Bachelors,14.3, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,49.50000000000001, United-States, <=50K
27.500000000000004, Local-gov, Some-college,11.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,38.5, United-States, <=50K
50.6, ?, HS-grad,9.9, Married-spouse-absent, ?, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,44.0, Philippines, <=50K
51.7, Private, Bachelors,14.3, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,66.0, United-States, >50K
31.900000000000002, Private, HS-grad,9.9, Married-spouse-absent, Tech-support, Own-child, Black, Male,0.0,0.0,44.0, United-States, <=50K
56.1, Private, HS-grad,9.9, Married-civ-spouse, Exec-managerial, Husband, White, Male,8027.800000000001,0.0,44.0, United-States, >50K
50.6, Private, HS-grad,9.9, Married-spouse-absent, Other-service, Not-in-family, White, Male,0.0,0.0,38.5, Mexico, <=50K
19.8, ?, HS-grad,9.9, Never-married, ?, Own-child, White, Female,0.0,0.0,22.0, United-States, <=50K
22.0, Private, Some-college,11.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,20.900000000000002, United-States, >50K
51.7, Federal-gov, HS-grad,9.9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
24.200000000000003, Private, Some-college,11.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,107.80000000000001, United-States, <=50K
34.1, Private, Some-college,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
25.3, Private, Bachelors,14.3, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,38.5, United-States, >50K
63.800000000000004, Private, HS-grad,9.9, Widowed, Sales, Not-in-family, White, Female,0.0,0.0,38.5, United-States, >50K
38.5, Private, HS-grad,9.9, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,33.0, United-States, <=50K
22.0, Local-gov, Some-college,11.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,44.0, United-States, <=50K
55.00000000000001, Private, HS-grad,9.9, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,66.0, United-States, <=50K
66.0, Private, 12th,8.8, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
38.5, Private, 9th,5.5, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,44.0, Mexico, <=50K
33.0, Private, HS-grad,9.9, Divorced, Sales, Unmarried, White, Male,1266.1000000000001,0.0,33.0, United-States, <=50K
77.0, Self-emp-inc, 9th,5.5, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,49.50000000000001, United-States, >50K
58.300000000000004, Private, HS-grad,9.9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
39.6, Private, HS-grad,9.9, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, <=50K
28.6, Private, Bachelors,14.3, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,2063.6000000000004,41.800000000000004, United-States, <=50K
58.300000000000004, State-gov, HS-grad,9.9, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,0.0,0.0,30.800000000000004, United-States, >50K
38.5, Private, Assoc-acdm,13.200000000000001, Never-married, Adm-clerical, Not-in-family, White, Female,15778.400000000001,0.0,44.0, United-States, <=50K
89.10000000000001, Self-emp-inc, 10th,6.6000000000000005, Married-civ-spouse, Exec-managerial, Wife, White, Female,3229.6000000000004,0.0,30.800000000000004, United-States, <=50K
36.300000000000004, Private, Assoc-acdm,13.200000000000001, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,55.00000000000001, United-States, <=50K
58.300000000000004, Local-gov, HS-grad,9.9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,44.0, United-States, >50K
27.500000000000004, Private, Bachelors,14.3, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,71.5, United-States, <=50K
39.6, Private, HS-grad,9.9, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,44.0, United-States, <=50K
45.1, Private, Some-college,11.0, Widowed, Adm-clerical, Unmarried, Black, Female,0.0,0.0,52.800000000000004, United-States, <=50K
48.400000000000006, Private, HS-grad,9.9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,44.0, United-States, >50K
35.2, Private, HS-grad,9.9, Never-married, Sales, Own-child, Black, Female,0.0,1835.9,49.50000000000001, United-States, >50K
28.6, Private, Some-college,11.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,44.0, United-States, <=50K
30.800000000000004, Private, HS-grad,9.9, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,66.0, United-States, <=50K
49.50000000000001, Local-gov, Some-college,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
51.7, Self-emp-not-inc, Bachelors,14.3, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,71.5, United-States, >50K
64.9, Local-gov, HS-grad,9.9, Separated, Protective-serv, Other-relative, Black, Female,0.0,2572.9,44.0, United-States, <=50K
64.9, Private, Some-college,11.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,57.2, Outlying-US(Guam-USVI-etc), <=50K
39.6, Private, Some-college,11.0, Divorced, Sales, Not-in-family, White, Female,3657.5000000000005,0.0,49.50000000000001, United-States, >50K
49.50000000000001, Private, Doctorate,17.6, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, >50K
57.2, Private, Assoc-voc,12.100000000000001, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
64.9, Private, HS-grad,9.9, Widowed, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,44.0, United-States, <=50K
34.1, Private, 1st-4th,2.2, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,27.500000000000004, El-Salvador, <=50K
48.400000000000006, Private, HS-grad,9.9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,66.0, United-States, <=50K
45.1, Local-gov, Bachelors,14.3, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
71.5, ?, HS-grad,9.9, Separated, ?, Not-in-family, White, Female,0.0,0.0,44.0, United-States, <=50K
56.1, Private, HS-grad,9.9, Never-married, Exec-managerial, Other-relative, White, Female,0.0,0.0,44.0, United-States, <=50K
25.3, Private, Some-college,11.0, Never-married, Other-service, Own-child, Black, Male,2422.2000000000003,0.0,88.0, United-States, <=50K
25.3, Private, HS-grad,9.9, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,33.0, United-States, <=50K
30.800000000000004, Local-gov, Masters,15.400000000000002, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,44.0, United-States, >50K
24.200000000000003, Private, Some-college,11.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,44.0, United-States, <=50K
49.50000000000001, Private, Masters,15.400000000000002, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,44.0, United-States, >50K
73.7, Private, HS-grad,9.9, Widowed, Sales, Not-in-family, White, Female,0.0,0.0,35.2, United-States, <=50K
24.200000000000003, ?, Some-college,11.0, Never-married, ?, Own-child, White, Male,0.0,0.0,2.2, United-States, <=50K
36.300000000000004, Private, HS-grad,9.9, Married-civ-spouse, Exec-managerial, Husband, White, Male,5514.3,0.0,44.0, United-States, <=50K
41.800000000000004, ?, Some-college,11.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,22.0, United-States, <=50K
23.1, Private, HS-grad,9.9, Never-married, Other-service, Not-in-family, White, Female,1160.5,0.0,33.0, United-States, <=50K
71.5, State-gov, Some-college,11.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,44.0, United-States, >50K
36.300000000000004, Federal-gov, Some-college,11.0, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0.0,0.0,44.0, United-States, <=50K
71.5, ?, Bachelors,14.3, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
52.800000000000004, Private, HS-grad,9.9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,66.0, United-States, >50K
49.50000000000001, Local-gov, HS-grad,9.9, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,44.0, United-States, <=50K
39.6, Self-emp-inc, Bachelors,14.3, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,66.0, United-States, <=50K
74.80000000000001, Private, HS-grad,9.9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,44.0, Italy, >50K
40.7, Private, Masters,15.400000000000002, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,49.50000000000001, United-States, >50K
20.900000000000002, Private, 11th,7.700000000000001, Divorced, Sales, Unmarried, White, Female,0.0,0.0,22.0, United-States, <=50K
22.0, Private, Some-college,11.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,44.0, Haiti, >50K
38.5, Self-emp-not-inc, Some-college,11.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,66.0, United-States, <=50K
49.50000000000001, Private, HS-grad,9.9, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,44.0, Canada, <=50K
38.5, Private, 12th,8.8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
48.400000000000006, Private, Bachelors,14.3, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,66.0, United-States, >50K
23.1, Private, 9th,5.5, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,33.0, El-Salvador, <=50K
51.7, Local-gov, Masters,15.400000000000002, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,66.0, United-States, >50K
31.900000000000002, Private, 7th-8th,4.4, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,44.0, Mexico, <=50K
56.1, Self-emp-inc, HS-grad,9.9, Divorced, Protective-serv, Not-in-family, White, Male,0.0,0.0,89.10000000000001, United-States, <=50K
74.80000000000001, Private, 7th-8th,4.4, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,22.0, United-States, <=50K
38.5, Private, Bachelors,14.3, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,8027.800000000001,0.0,38.5, United-States, <=50K
64.9, Self-emp-not-inc, HS-grad,9.9, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,22.0, England, <=50K
53.900000000000006, Self-emp-inc, Some-college,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,77.0, United-States, >50K
19.8, Local-gov, 10th,6.6000000000000005, Never-married, Protective-serv, Own-child, White, Female,0.0,0.0,6.6000000000000005, United-States, >50K
68.2, Local-gov, HS-grad,9.9, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,19.8, United-States, <=50K
50.6, Private, Some-college,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, <=50K
33.0, Private, HS-grad,9.9, Never-married, Sales, Other-relative, White, Male,0.0,0.0,44.0, United-States, <=50K
58.300000000000004, Private, HS-grad,9.9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
40.7, Private, Some-college,11.0, Divorced, Adm-clerical, Unmarried, White, Female,27759.600000000002,0.0,27.500000000000004, United-States, >50K
51.7, Private, Bachelors,14.3, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,41.800000000000004, United-States, >50K
23.1, Local-gov, Some-college,11.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,22.0, United-States, <=50K
73.7, ?, 7th-8th,4.4, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,4.4, United-States, >50K
50.6, Local-gov, Masters,15.400000000000002, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,47.300000000000004, United-States, <=50K
30.800000000000004, Private, 10th,6.6000000000000005, Married-spouse-absent, Craft-repair, Unmarried, White, Male,0.0,0.0,44.0, Mexico, <=50K
63.800000000000004, Local-gov, Bachelors,14.3, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,55.00000000000001, United-States, <=50K
30.800000000000004, Private, HS-grad,9.9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, <=50K
48.400000000000006, Private, HS-grad,9.9, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,49.50000000000001, United-States, <=50K
48.400000000000006, Private, Assoc-voc,12.100000000000001, Married-civ-spouse, Adm-clerical, Husband, White, Male,8027.800000000001,0.0,56.1, United-States, >50K
38.5, Private, Masters,15.400000000000002, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,44.0, Taiwan, >50K
37.400000000000006, Private, HS-grad,9.9, Separated, Handlers-cleaners, Not-in-family, White, Male,2709.3,0.0,44.0, United-States, <=50K
67.10000000000001, Self-emp-not-inc, Some-college,11.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,55.00000000000001, United-States, >50K
39.6, Private, Some-college,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
52.800000000000004, Private, HS-grad,9.9, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,44.0, United-States, <=50K
33.0, Federal-gov, Bachelors,14.3, Never-married, Protective-serv, Not-in-family, White, Female,0.0,0.0,66.0, United-States, >50K
45.1, Local-gov, Masters,15.400000000000002, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
50.6, Private, Prof-school,16.5, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,3106.4,44.0, United-States, >50K
48.400000000000006, Local-gov, Assoc-voc,12.100000000000001, Divorced, Protective-serv, Own-child, White, Female,0.0,0.0,44.0, Cuba, <=50K
37.400000000000006, Self-emp-inc, Masters,15.400000000000002, Never-married, Exec-managerial, Not-in-family, White, Female,5265.700000000001,0.0,49.50000000000001, France, >50K
